Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Country,Geocode Status,Latitude,Longitude,Open Date,Date Last Confirmed,ID,Updated At,Owner Type Code,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging,Federal Funding Types,CN_idx,CN_lon,CN_lat,CN_err
ELEC,GENESIS ISLAND 1400 EV#5,1410 Fashion Island Blvd Parking Structure,San Mateo,CA,94404,,US,GPS,37.555782,-122.289073,2023-11-28,2024-07-09,320726.0,2024-07-09 02:03:48 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,689910326,-122.2885851,37.5548429,112.93367365052707
ELEC,GENESIS ISLAND 1400 EV#6,1410 Fashion Island Blvd Parking Structure,San Mateo,CA,94404,,US,GPS,37.555833,-122.289009,2023-11-28,2024-07-09,320727.0,2024-07-09 02:03:48 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,689910326,-122.2885851,37.5548429,116.26293830806318
ELEC,GENESIS ISLAND 1400 EV#4,1410 Fashion Island Blvd Parking Structure,San Mateo,CA,94404,,US,GPS,37.555825,-122.289063,2023-11-28,2024-07-09,320728.0,2024-07-09 02:03:48 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,689910326,-122.2885851,37.5548429,117.04871896495801
ELEC,GENESIS ISLAND 1400 EV#1B,1410 Fashion Island Blvd Parking Structure,San Mateo,CA,94404,,US,GPS,37.555995,-122.288902,2023-11-28,2024-07-09,320729.0,2024-07-09 02:03:49 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65416076,-122.2885679,37.5568673,101.368058941244
ELEC,GENESIS ISLAND 1400 EV#1A,1410 Fashion Island Blvd Parking Structure,San Mateo,CA,94404,,US,GPS,37.555995,-122.288966,2023-11-28,2024-07-09,320730.0,2024-07-09 02:03:49 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65416076,-122.2885679,37.5568673,103.14850405861905
ELEC,Best Western Novato Oaks Inn,215 Alameda Del Prado,Novato,CA,94949,,US,200-8,38.05056,-122.5332,2024-01-01,2024-02-12,320968.0,2024-02-12 21:24:44 UTC,P,E,,Public,24 hours daily,0.0,4.0,0.0,,TURNONGREEN,https://turnongreen.com,J1772,HOTEL,,,False,HD,False,,345571918,-122.5327301,38.0497254,101.51578471132778
ELEC,San Francisco - Page One Automotive,211 S Hill Dr,Brisbane,CA,94005,,US,200-8,37.69209,-122.42348,2023-04-23,2024-02-12,320992.0,2024-02-12 21:24:44 UTC,P,E,,Public,24 hours daily,0.0,1.0,0.0,,TURNONGREEN,https://turnongreen.com,J1772,FLEET_GARAGE,,,False,HD,False,,65466496,-122.4224508,37.6922752,92.87071563320075
ELEC,H&S ENERGY PM3 CHEVRON4,254 Bailey Rd,Pittsburg,CA,94565,,US,GPS,38.020529,-121.942285,2023-11-30,2024-07-09,321024.0,2024-07-09 01:45:41 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,349116712,-121.9419763,38.0202444,41.62606317931894
ELEC,H&S ENERGY PM# CHEVRON3,254 Bailey Rd,Pittsburg,CA,94565,,US,GPS,38.020629,-121.942223,2023-11-30,2024-07-09,321025.0,2024-07-09 01:45:42 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,349116712,-121.9419763,38.0202444,47.9157060574062
ELEC,Kimono Japanese Restaurant - Tesla Supercharger,6770 Santa Rita Rd,Pleasanton,CA,94588,,US,GPS,37.69989,-121.871035,2023-11-30,2023-12-13,321139.0,2024-01-31 22:07:01 UTC,P,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,RESTAURANT,$0.36 per kWh,,False,LD,False,,3119815037,-121.8707106,37.7002161,46.14557130272534
ELEC,Nugget Markets - Tesla Supercharger,154 Browns Valley Pkwy,Vacaville,CA,95688,,US,GPS,38.365225,-121.967972,2023-11-30,2023-12-13,321148.0,2024-01-31 22:07:01 UTC,P,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,GROCERY,$0.37 per kWh,,False,LD,False,,62498338,-121.9678129,38.3654031,24.1784838764974
ELEC,Ashby Plaza,1025 Ashby Ave,Berkeley,CA,94710,,US,GPS,37.8521253,-122.2889822,2023-12-02,2024-07-08,321323.0,2024-07-09 00:00:13 UTC,,E,,Public,24 hours daily,0.0,0.0,8.0,,eVgo Network,https://www.evgo.com/,J1772COMBO,,,,,,False,,53039509,-122.2894729,37.8518753,51.2731264290943
ELEC,Raley's Oakley #304,2077 Main St,Oakley,CA,94561,,US,GPS,38.00317,-121.73352,2023-12-06,2024-07-08,322154.0,2024-07-09 00:00:27 UTC,,E,,Public,24 hours daily,0.0,0.0,4.0,,eVgo Network,https://www.evgo.com/,CHADEMO J1772COMBO,,,,,,False,,6037843343,-121.7330053,38.0042204,125.20320177332529
ELEC,Marin Health Medical Center,250 Bon Air Road,Greenbrae,CA,94904,,US,GPS,37.94729623,-122.536055,2014-03-18,2024-07-09,322165.0,2024-07-09 00:23:22 UTC,,E,,Public,24 hours daily,0.0,13.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,,,,,False,,1031699027,-122.5372126,37.9461948,159.06989778012982
ELEC,NVTA STATION 02,625 Burnell St Rear of building - back lot,Napa,CA,94559,,US,GPS,38.29754,-122.280212,2023-12-08,2024-07-09,322302.0,2024-07-09 00:30:29 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55954077,-122.2799638,38.2980636,62.1200558243842
ELEC,CITYOFSANRAFAEL CITY HALL 2,1400 Fifth Ave,San Rafael,CA,94901,,US,GPS,37.974903,-122.53141,2023-12-08,2024-07-09,322304.0,2024-07-09 00:52:24 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,110418261,-122.5318321,37.9745204,56.380916225663235
ELEC,CITYOFSANRAFAEL CITY HALL 1,1400 Fifth Ave,San Rafael,CA,94901,,US,GPS,37.974839,-122.531839,2023-12-08,2024-07-09,322305.0,2024-07-09 00:59:16 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,110418261,-122.5318321,37.9745204,35.431915940613735
ELEC,GRATON CASINO DC3,288 Golf Course Dr W,Rohnert Park,CA,94928,,US,GPS,38.362054,-122.724314,2023-12-08,2024-07-09,322322.0,2024-07-09 02:04:01 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,56090348,-122.7252535,38.3624334,92.13898633497261
ELEC,GRATON CASINO DC4,288 Golf Course Dr W,Rohnert Park,CA,94928,,US,GPS,38.362037,-122.724324,2023-12-08,2024-07-09,322324.0,2024-07-09 02:04:01 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,56090348,-122.7252535,38.3624334,92.25283168026486
ELEC,GLENDALE PLAZA EV TWO,101 South Ellsworth Avenue,San Mateo,CA,94401,,US,GPS,37.566336,-122.324353,2023-12-12,2024-07-09,322518.0,2024-07-09 02:03:32 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65391393,-122.3247298,37.5666179,45.66733501171484
ELEC,GLENDALE PLAZA EV ONE,101 South Ellsworth Avenue,San Mateo,CA,94401,,US,GPS,37.566366,-122.324328,2023-12-12,2024-07-09,322519.0,2024-07-09 02:03:32 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65391393,-122.3247298,37.5666179,45.152118241711925
ELEC,Sycamore,576 Sycamore Drive,Milpitas,CA,95035,,US,GPS,37.4092062,-121.9144141,2018-01-03,2024-07-09,322571.0,2024-07-09 00:24:03 UTC,,E,,Public,24 hours daily,0.0,9.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,,,,,False,,65627482,-121.9157145,37.409052,116.12961955332035
ELEC,RAR2 Stadium TechCenter 123 LLC,5480 Great America Parkway,Santa Clara,CA,95054,,US,GPS,37.413003,-121.978992,2023-12-13,2024-07-09,322610.0,2024-07-09 02:52:28 UTC,,E,,Public,24 hours daily,0.0,9.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,271394610,-121.977681,37.4138092,146.43366068225617
ELEC,Solano County - County Administration Center Parking Structure,675 Texas St,Fairfield,CA,94533,,US,200-8,38.2491,-122.0416,2013-07-23,2024-01-09,322626.0,2024-01-31 22:07:01 UTC,LG,E,,Public,24 hours daily,0.0,8.0,0.0,,Non-Networked,,J1772,MUNI_GOV,Free,,False,MD,False,,62395461,-122.0419134,38.2492298,30.94015192681459
ELEC,BELLARMINE PARKING 21,795 Stockton Ave,San Jose,CA,95126,,US,GPS,37.342071,-121.91535,2023-12-15,2024-07-09,322768.0,2024-07-09 02:03:42 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,3458890589,-121.9154704,37.3424815,46.870117747400485
ELEC,BELLARMINE PARKING 22,795 Stockton Ave,San Jose,CA,95126,,US,GPS,37.342165,-121.915436,2023-12-15,2024-07-09,322770.0,2024-07-09 02:03:52 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,3458890589,-121.9154704,37.3424815,35.32438925588254
ELEC,Hummus Republic - Tesla Supercharger,3032 W Jack London Blvd,Livermore,CA,94551,,US,GPS,37.6961539459695,-121.843994491158,2023-12-14,2024-01-09,322839.0,2024-01-31 22:07:01 UTC,P,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,0.0,0.0,16.0,,Tesla,https://www.tesla.com/supercharger,TESLA,SHOPPING_CENTER,$0.36 per kWh,,False,LD,False,,1989340983,-121.8427144,37.6963013,113.81396304449696
ELEC,THE SEA RANCH ENCLOSED SINGLE,60 Sea Walk Dr,Sea Ranch,CA,95497,,US,GPS,38.67936,-123.427545,2023-12-16,2024-07-09,322892.0,2024-07-09 02:05:04 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,56015592,-123.424823,38.679761,240.45316377395002
ELEC,Lafayette Park Hotel and Spa,3287 Mt. Diablo Blvd.,Lafayette,CA,94549,,US,GPS,37.89604,-122.1009198,2018-12-28,2024-07-09,322933.0,2024-07-09 00:11:09 UTC,,E,,Public,24 hours daily,0.0,4.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,,,,,False,,257502294,-122.10244,37.8968191,159.05538926876434
ELEC,Lowe's of Livermore,4255 1st St,Livermore,CA,94551,,US,GPS,37.6948221,-121.7451335,2023-12-20,2024-07-09,323110.0,2024-07-09 00:01:28 UTC,,E,,Public,24 hours daily,0.0,0.0,10.0,,eVgo Network,https://www.evgo.com/,J1772COMBO,,,,,,False,,53044308,-121.7468985,37.6944769,159.96963282270255
ELEC,MICHAEL STATION 1,1201 Sutter St,San Francisco,CA,94109,,US,GPS,37.787641,-122.420268,2023-12-21,2024-07-09,323147.0,2024-07-09 02:05:09 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65303556,-122.4201333,37.7877669,18.3329476696984
ELEC,Safeway - Tesla Supercharger,1305 Stratford Ave,Dixon,CA,95620,,US,GPS,38.457893,-121.839806,2023-12-21,2024-01-09,323265.0,2024-01-31 22:07:01 UTC,P,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,GROCERY,$0.40 per kWh,,False,LD,False,,9335897526,-121.8395282,38.4580003,26.971386367060564
ELEC,Terrace Shopping Center,2799 Lone Tree Way,Antioch,CA,94509,,US,GPS,37.9947134,-121.8074598,2023-12-22,2024-07-09,323405.0,2024-07-09 00:01:24 UTC,,E,,Public,24 hours daily,0.0,0.0,8.0,,eVgo Network,https://www.evgo.com/,J1772COMBO,,,,,,False,,351871170,-121.8070995,37.9954983,92.812231821204
ELEC,ALAMEDA PUBLIC FERRY SNG1,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.777699,-122.297978,2023-12-23,2024-07-09,323427.0,2024-07-09 02:04:32 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,198.26482180475605
ELEC,ALAMEDA PUBLIC FERRY DUAL4,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.777896,-122.298,2023-12-23,2024-07-09,323428.0,2024-07-09 02:04:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,211.6565688050591
ELEC,ALAMEDA PUBLIC FERRY DUAL1,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.777752,-122.297969,2023-12-23,2024-07-09,323429.0,2024-07-09 02:04:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,200.60104245174702
ELEC,ALAMEDA PUBLIC FERRY DUAL 3,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.777839,-122.297998,2023-12-23,2024-07-09,323430.0,2024-07-09 02:04:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,207.95115866248534
ELEC,ALAMEDA PUBLIC FERRY DUAL2,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.77783,-122.29801,2023-12-23,2024-07-09,323431.0,2024-07-09 02:04:33 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,208.28391596362928
ELEC,7Charge - Napa,490 Devlin Rd,Napa,CA,94558,,US,200-8,38.22255,-122.26194,2023-11-30,2024-01-09,323703.0,2024-01-31 22:07:01 UTC,P,E,,Public,24 hours daily,0.0,0.0,2.0,,7CHARGE,https://www.7-eleven.com/7charge,CHADEMO J1772COMBO,CONVENIENCE_STORE,$0.46 per kWh; $1 per minute idle fee after a 15 minute grace period,,False,LD,False,,1129660876,-122.2625053,38.222762,54.72048937242505
ELEC,7Charge - Walnut Creek,690 Ygnacio Valley Rd,Walnut Creek,CA,94596,,US,200-8,37.90694,-122.05939,2023-12-19,2024-02-12,323706.0,2024-02-12 21:24:44 UTC,P,E,,Public,24 hours daily,0.0,0.0,3.0,,7CHARGE,https://www.7-eleven.com/7charge,CHADEMO J1772COMBO,CONVENIENCE_STORE,$0.46 per kWh; Idle parking fee of $1 per minute after a 15 minute grace period,,False,LD,False,,5764790126,-122.058888,37.9067649,48.15427756889287
ELEC,ALAMEDA PUBLIC FERRY SNG 2,1701 Ferry Point Rd,Alameda,CA,94501,,US,GPS,37.777642,-122.29806,2024-01-03,2024-07-09,323731.0,2024-07-09 02:04:33 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,53025011,-122.2960242,37.7768077,201.54360185353528
ELEC,Vasco Plaza Shopping Center,1600 N Vasco Rd,Livermore,CA,94551,,US,GPS,37.71875,-121.72504,2024-01-03,2024-07-08,323782.0,2024-07-08 23:58:47 UTC,,E,,Public,24 hours daily,0.0,0.0,10.0,,eVgo Network,https://www.evgo.com/,CHADEMO J1772COMBO,,,,,,False,,53109210,-121.724277,37.7184961,72.80858990611384
ELEC,Palo Alto Technology Center,1810 Embarcadero Road and 1830 Embarcadero Road,Palo Alto,CA,94303,,US,GPS,37.4532541,-122.1139909,2022-06-11,2024-07-09,323791.0,2024-07-09 00:19:00 UTC,,E,,Public,Mon 6:00am - 8:00pm; Tue 6:00am - 8:00pm; Wed 6:00am - 8:00pm; Thu 6:00am - 8:00pm; Fri 6:00am - 8:00pm; Sat 6:00am - 8:00pm; Sun 6:00am - 8:00pm,0.0,6.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,,,,,False,,65382821,-122.1140041,37.4532359,2.3352175472326455
ELEC,GRATON CASINO DC 1B,288 Golf Course Dr W,Rohnert Park,CA,94928,,US,GPS,38.361705,-122.72388,2024-01-04,2024-07-09,323854.0,2024-07-09 02:05:21 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,56090348,-122.7252535,38.3624334,144.57180994104476
ELEC,GRATON CASINO DC 1A,288 Golf Course Dr W,Rohnert Park,CA,94928,,US,GPS,38.362037,-122.724314,2024-01-04,2024-07-09,323872.0,2024-07-09 02:05:49 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,CHADEMO J1772COMBO,,,,,,False,,56090348,-122.7252535,38.3624334,93.01969039297474
ELEC,5TH ST GARAGE CHARGER 6,1195 3rd Street,Napa,CA,94559,,US,GPS,38.295952,-122.284481,2024-01-05,2024-07-09,323963.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958524,-122.284629,38.295694,31.461657401536495
ELEC,5TH ST GARAGE CHARGER 5,1195 3rd Street,Napa,CA,94559,,US,GPS,38.295932,-122.284296,2024-01-05,2024-07-09,323965.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958524,-122.284629,38.295694,39.30483222347688
ELEC,5TH ST GARAGE CHARGER 4,1195 3rd Street,Napa,CA,94559,,US,GPS,38.295958,-122.284286,2024-01-05,2024-07-09,323968.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958524,-122.284629,38.295694,41.92530848120299
ELEC,5TH ST GARAGE CHARGER 3,1195 3rd Street,Napa,CA,94559,,US,GPS,38.295995,-122.284209,2024-01-05,2024-07-09,323971.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958870,-122.2837603,38.2961379,42.258345185212164
ELEC,5TH ST GARAGE CHARGER 2,1195 3rd Street,Napa,CA,94559,,US,GPS,38.296017,-122.28418,2024-01-05,2024-07-09,323976.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958870,-122.2837603,38.2961379,39.01562182706088
ELEC,5TH ST GARAGE CHARGER 1,1195 3rd Street,Napa,CA,94559,,US,GPS,38.296034,-122.2841,2024-01-05,2024-07-09,323977.0,2024-07-09 02:05:51 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,55958870,-122.2837603,38.2961379,31.816627698724314
ELEC,Lunardi's Markets - Tesla Supercharger,1600 Palos Verdes Mall,Walnut Creek,CA,94597,,US,GPS,37.923631,-122.088327,2024-01-04,2024-01-09,324005.0,2024-01-31 22:07:01 UTC,P,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,PARKING_LOT,$0.37 per kWh,,False,LD,False,,57815921,-122.0878459,37.9229536,86.33904215780098
ELEC,META MPK21.9-02 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.481652,-122.160885,2024-01-06,2024-07-09,324284.0,2024-07-09 02:05:27 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871190,-122.1606038,37.4794262,248.7387336538829
ELEC,META MPK21.9-01 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.481684,-122.160886,2024-01-06,2024-07-09,324285.0,2024-07-09 02:05:27 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871190,-122.1606038,37.4794262,252.2881710664405
ELEC,META MPK21.9-04 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.48158,-122.160844,2024-01-06,2024-07-09,324286.0,2024-07-09 02:05:27 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871190,-122.1606038,37.4794262,240.42804136348764
ELEC,META MPK21.9-03 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.481628,-122.160848,2024-01-06,2024-07-09,324287.0,2024-07-09 02:05:27 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871190,-122.1606038,37.4794262,245.7757690019853
ELEC,META MPK21.8-01 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.481321,-122.159004,2024-01-06,2024-07-09,324288.0,2024-07-09 02:05:28 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871187,-122.1584497,37.4795859,199.03790691884245
ELEC,META MPK21.8-02 FC,1 Meta Way,Menlo Park,CA,94025,,US,GPS,37.481315,-122.15899,2024-01-06,2024-07-09,324289.0,2024-07-09 02:05:28 UTC,,E,,Public,24 hours daily,0.0,0.0,1.0,,ChargePoint Network,http://www.chargepoint.com/,J1772COMBO TESLA,,,,,,False,,331871187,-122.1584497,37.4795859,198.0903142586557
ELEC,PUBLIC CHARGERS KIKU G2,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.56419,-122.318785,2024-01-10,2024-07-09,324929.0,2024-07-09 02:01:19 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,75.66966290700869
ELEC,PUBLIC CHARGERS KIKU G4,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564235,-122.318844,2024-01-10,2024-07-09,324930.0,2024-07-09 02:01:19 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,73.02424381934884
ELEC,PUBLIC CHARGERS KIKU G3,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564224,-122.318828,2024-01-10,2024-07-09,324931.0,2024-07-09 02:01:19 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,73.73947990205811
ELEC,PUBLIC CHARGERS KIKU G1,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.56416,-122.318748,2024-01-10,2024-07-09,324932.0,2024-07-09 02:01:20 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,77.56139265570071
ELEC,PUBLIC CHARGERS KIKU 2-5,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564188,-122.318881,2024-01-10,2024-07-09,324933.0,2024-07-09 02:01:20 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,67.80769738276891
ELEC,PUBLIC CHARGERS KIKU 2-1,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564152,-122.318779,2024-01-10,2024-07-09,324934.0,2024-07-09 02:01:20 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,74.68815823107884
ELEC,PUBLIC CHARGERS KIKU 2-2,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564173,-122.318814,2024-01-10,2024-07-09,324935.0,2024-07-09 02:01:25 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,72.5954359115222
ELEC,PUBLIC CHARGERS KIKU 2-4,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564184,-122.318857,2024-01-10,2024-07-09,324936.0,2024-07-09 02:01:25 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,69.55904995004062
ELEC,PUBLIC CHARGERS KIKU 2-3,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564163,-122.318828,2024-01-10,2024-07-09,324937.0,2024-07-09 02:01:25 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,71.04313876837927
ELEC,PUBLIC CHARGERS KIKU 3-6,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564165,-122.318924,2024-01-10,2024-07-09,324940.0,2024-07-09 02:02:55 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,63.302214799055534
ELEC,PUBLIC CHARGERS KIKU 3-7,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.56418,-122.318967,2024-01-10,2024-07-09,324941.0,2024-07-09 02:02:55 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,60.588100647802115
ELEC,PUBLIC CHARGERS KIKU 3-1,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564107,-122.318833,2024-01-10,2024-07-09,324942.0,2024-07-09 02:02:55 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,68.64010560154526
ELEC,PUBLIC CHARGERS KIKU 3-3,400 E 5th Ave,San Mateo,CA,94402,,US,GPS,37.564129,-122.318879,2024-01-10,2024-07-09,324949.0,2024-07-09 02:03:58 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65405079,-122.3195808,37.5639347,65.52207237263184
